player_name,player_slug,consistency_score,floor,ceiling,avg_fp,median_fp,std_fp,coef_variation,iqr_ratio,games_played,optimized_ma_fp,optimized_ma_points,optimized_ma_rebounds,optimized_ma_assists,injury_risk_score,games_played_count,is_contender,team,recent_form_zscore,consistency_premium,age_factor,usage_proxy,upside_ratio,floor_reliability,projected_fp,proj_p10,proj_p25,proj_p50,proj_p75,proj_p90,upside,downside,risk_reward_ratio,projection_range,adjusted_projection,vorp,scarcity_adjusted_value,draft_score,overall_rank
Jusuf Nurkić,nurkiju01,12.576152368287607,10.0,38.0,23.647058823529413,22.0,11.236885217385494,0.4751916634217746,0.8068181818181818,102.0,39.09709282833739,25.38502121757849,3.1048091723398556,6.035529513862598,16.30512231768036,102,False,Team.CHARLOTTE_HORNETS,1.262578975804841,1.7385509276178839,1.0,34.525359903780945,1.5417661097852027,0.40572792362768495,23.941813333313874,23.539227,23.634943,23.64681,23.647635,23.663965,0.017154694,0.107584,0.015488391,0.12473869,21.98994235878011,6.309751103129829,-0.3034442930936905,15.929426045382518,136
Kris Dunn,dunnkr01,11.285938670198961,9.3,32.0,20.756756756756758,20.0,9.412198540897082,0.4534522734546771,0.65,74.0,28.191937473344524,6.70632322620872,1.6348952486459125,3.2483754943624765,11.519178742988116,74,True,Team.LOS_ANGELES_CLIPPERS,0.7140836478851059,1.80684053162877,1.0,11.589593969217109,1.470807453416149,0.42745341614906834,20.941730479579075,20.88738,20.873123,20.767887,20.995094,20.639708,-0.12817955,-0.119493484,-0.1455748,-0.24767303,19.735572796670308,4.055381541020028,-2.5578138552034915,15.869246399364584,137
Bogdan Bogdanović,bogdabo01,11.166666666666666,9.0,32.0,20.666666666666668,21.0,9.333333333333334,0.45161290322580644,0.6666666666666666,108.0,20.67066059051527,13.187583711905825,0.2893592133640156,1.0030688871484328,10.694667615410275,108,True,Team.LOS_ANGELES_CLIPPERS,0.00038650875954199785,1.8128654970760234,1.0,14.480011812418272,1.4769230769230768,0.41538461538461535,20.844233477909803,20.665474,20.66748,20.717493,20.666697,20.66809,-0.049402237,0.05201912,-0.04695945,0.0026168823,19.729622734188542,4.049431478538262,-2.5637639176852574,15.765551935448986,138
Davion Mitchell,mitchda01,12.635249602599874,12.0,33.0,21.85135135135135,21.5,9.452130365379002,0.4325650259975548,0.6976744186046512,148.0,7.052292476807946,-7.201620211718653,-0.236842105263159,-1.11622107151423,14.32366219377814,148,False,Team.MIAMI_HEAT,-1.4158892357067132,1.8777049772032746,1.0,-8.554683388496043,1.4441159077468955,0.5251330573625074,22.11130223422275,21.927408,22.128258,21.764503,21.738941,21.980635,0.21613121,-0.16290474,0.25819188,0.05322647,20.527728114885058,4.847536859234777,-1.7656585369887416,15.631716991311366,139
Jonas Valančiūnas,valanjo01,12.301815380048431,9.0,39.0,23.790123456790123,22.0,11.466231741733148,0.48197445307752207,0.6363636363636364,162.0,29.712064651667013,13.829662675585336,1.6808687661963926,2.8517533029458373,16.78522675629664,162,False,Team.SACRAMENTO_KINGS,0.47503859366355544,1.7182884827880833,1.0,18.362284744727567,1.573207171314741,0.36304780876494025,23.720928006640754,23.539404,23.42111,23.603596,23.646885,23.764624,0.16102791,0.06419182,0.15131474,0.22521973,21.73012222933449,6.04993097368421,-0.5632644225393086,15.537825442247684,140
Aaron Wiggins,wiggiaa01,10.724750467096051,7.5,34.5,21.605263157894736,20.0,11.639405559256588,0.5387300989668092,0.7,76.0,-47.029349791519984,16.987545477303136,1.3873035994696115,0.7944233449094388,15.186927137485497,76,True,Team.OKLAHOMA_CITY_THUNDER,-5.430208930921558,1.5656065083163768,1.0,19.169272421682187,1.5261932479627474,0.3317811408614668,21.80667432140267,21.52975,21.398247,21.646366,21.606705,21.609646,-0.036720276,0.116615295,-0.032885343,0.07989502,20.150792451252578,4.470601195602297,-2.1425942006212217,15.532462434042861,141
Nickeil Alexander-Walker,alexani01,11.203946291142447,10.0,32.0,19.963414634146343,19.0,8.888805129653623,0.445254746873303,0.5657894736842105,82.0,25.395035046916952,5.855661935254707,0.2497922760460563,3.5171544012186056,12.723516445780634,82,True,Team.MINNESOTA_TIMBERWOLVES,0.5492696378941451,1.8340051246401399,1.0,9.62260861251937,1.5264688772542174,0.477021524141943,20.13591324603282,19.960728,19.927776,19.926085,20.040634,19.963385,0.03730011,-0.034643173,0.038638677,0.0026569366,18.85491512934927,3.174723873698989,-3.43847152252453,15.528073524618238,142
Guerschon Yabusele,yabusgu01,12.123486911815418,8.8,36.1,23.114285714285714,24.0,10.368279726637198,0.4485658719805957,0.6458333333333334,70.0,26.513196062809715,13.16696165090704,2.044826465997594,2.749476473471005,14.322721847936606,70,False,Team.PHILADELPHIA_76ERS,0.29898194188166927,1.8229351315449183,1.0,17.96126459037564,1.4970379146919433,0.3649289099526067,23.324205380429916,22.912786,22.718319,23.61788,23.025482,23.25667,-0.36120987,0.7050934,-0.21184169,0.3438835,21.653874850489693,5.973683594839413,-0.6395118013841063,15.412784323849998,143
Daniel Gafford,gaffoda01,14.738972111131549,12.0,43.4,27.333333333333332,26.0,12.638472777675585,0.4623831504027653,0.5384615384615384,57.0,6.709004549007721,11.69899870339638,5.821922678866457,-0.4823898759323255,65.49513169838845,57,False,Team.DALLAS_MAVERICKS,-1.5122168823832658,1.7781471569406444,1.0,17.038531506330514,1.531764705882353,0.4235294117647059,27.65513619989712,27.333118,27.327812,27.332886,27.33348,27.341211,0.008325577,-0.00023269653,0.008327515,0.00809288,18.59875226215146,2.9185610065011804,-3.6946343897223386,15.315014376194434,144
Zach Edey,edeyza01,12.65246586647843,10.0,39.5,23.681818181818183,23.0,10.942216122153312,0.4620513525669344,0.8152173913043478,66.0,26.998503449909414,9.203784437488011,3.7416479699477234,1.2652595115101681,28.245458375309397,66,False,Team.MEMPHIS_GRIZZLIES,0.27772778805590703,1.779196857071722,1.0,14.210691918945901,1.60036832412523,0.4051565377532228,23.985846756931444,23.680103,23.67255,23.634716,23.733788,23.692886,0.05817032,-0.045387268,0.060936037,0.012783051,20.59839057608416,4.91819932043388,-1.6949960757896392,15.290188295586328,145
Jabari Smith Jr.,smithja05,13.195565435047875,10.600000000000001,35.4,23.75438596491228,24.0,9.308137737041326,0.39184922526688004,0.5,57.0,29.203980414317744,17.146782052641175,2.050501793649012,1.07608461718046,60.389591905916454,57,True,Team.HOUSTON_ROCKETS,0.5286691532868112,2.0331433875033444,1.0,20.273368463470646,1.430049610205528,0.42820694542877397,24.016521744610866,23.70601,23.74513,23.639576,23.754435,23.754435,0.11485863,-0.06643486,0.12303226,0.048423767,16.764782008827773,1.0845907531774923,-5.528604643046027,15.184113666674664,146
Gordon Hayward,haywago01,10.038309620250633,7.0,40.0,21.372549019607842,19.0,13.739824447766434,0.6428725200331085,1.2894736842105263,102.0,28.530957609430114,14.25508496422157,0.7593190131625331,5.031759963632581,17.362632246189087,102,True,Team.OKLAHOMA_CITY_THUNDER,0.48565087156835207,1.346125981286038,1.0,20.046163941016683,1.787905346187555,0.3128834355828221,21.527720822425056,21.363237,21.345907,21.446318,21.400728,21.388096,-0.058221817,0.08308029,-0.05375577,0.024858475,19.65883132373309,3.978640068082809,-2.63455532814071,14.952953975338822,147
Obi Toppin,toppiob01,10.615397332930456,8.8,29.200000000000003,19.759493670886076,20.0,9.521747512562907,0.48188216110984605,0.55,79.0,30.49507258441301,5.565673705579298,0.47684031925868886,-0.3804516521341582,14.839545564249212,79,True,Team.INDIANA_PACERS,1.0203228029097555,1.7185610194556606,1.0,5.662062372703829,1.4065853658536587,0.4239024390243903,19.928400314467552,19.75635,19.757006,19.75943,19.759483,19.76015,0.0007209778,0.003080368,0.00071876374,0.0038013458,18.449758292021855,2.7695670363715745,-3.8436283598519445,14.877973263184568,148
Anthony Black,blackan01,11.620508377365779,9.0,36.599999999999994,21.91025641025641,22.0,10.173099138812121,0.4643076259961062,0.625,78.0,19.325430586629793,-0.7897539081741254,-0.48796327920055615,1.401715520710759,13.15754049720309,78,False,Team.ORLANDO_MAGIC,-0.23134367569045167,1.7720830871899296,1.0,0.12399833333607746,1.5975377728035813,0.39283715724678236,22.160941580950475,21.902605,21.911121,21.91122,21.914974,22.182583,0.2713623,0.008615494,0.26904437,0.2799778,20.703024149412936,5.022832893762656,-1.590362502460863,14.85578135852039,149
Isaiah Stewart,stewais01,10.70523346747179,9.0,30.9,19.430555555555557,18.0,8.550221551529932,0.4400399940744496,0.5972222222222222,72.0,25.273828337378003,8.1275013140608,1.9653132222906966,2.8242338962841664,13.66258633065206,72,True,Team.DETROIT_PISTONS,0.6118468299708044,1.8517147081187113,1.0,12.917048432635662,1.5124405166553363,0.44051665533650575,19.494096195782962,19.428587,19.414059,19.39287,19.404581,19.43053,0.0376606,-0.03571701,0.039055545,0.0019435883,18.16239733471836,2.4822060790680798,-4.130989317155439,14.797407142980756,150
Miles McBride,mcbrimi01,10.982303243916244,8.3,36.80000000000001,21.203125,21.5,10.54629628041878,0.49739348706470293,0.6511627906976745,64.0,25.648285861083977,-13.708452418717144,-0.5555555555555558,17.539752734189253,28.04039604912923,64,True,Team.NEW_YORK_KNICKS,0.3849858650017902,1.6739385708965575,1.0,3.2757447599165537,1.6574243490499654,0.37382125263898663,21.2448613541646,21.20134,21.062506,21.338114,21.074722,21.15286,-0.18525314,0.13677406,-0.16296391,-0.04847908,18.266289722266524,2.586098466616244,-4.027096929607275,14.792227626023543,151
Kelly Olynyk,olynyke01,12.014687377021758,11.0,31.0,21.045454545454547,21.5,9.040199478527576,0.42955591474645066,0.6046511627906976,88.0,19.539522523945855,5.425394220067231,0.9571379214329803,3.483703908334066,15.673662454021835,88,False,Team.NEW_ORLEANS_PELICANS,-0.14999024917078047,1.888374715781989,1.0,9.866236049834278,1.4061855670103092,0.4989690721649484,21.185837634052692,20.92341,21.24125,20.811243,21.108587,21.312965,0.50172234,-0.11216736,0.56510913,0.38955498,19.52553929464342,3.845348038993139,-2.76784735723038,14.788817067406823,152
Bojan Bogdanović,bogdabo02,10.056698167716105,6.0,39.7,21.36842105263158,21.0,12.13756179299842,0.5680139755344088,0.8095238095238095,114.0,34.52198141536631,17.00033083774823,0.36098221732924085,2.761080776449001,17.195078152797,114,True,Team.NEW_YORK_KNICKS,1.0012177731293215,1.4969746691302432,1.0,20.12239383152647,1.774823529411765,0.26823529411764707,21.52326151960633,21.316732,21.281677,21.349035,21.36879,21.370335,0.021299362,0.032302856,0.020632861,0.05360222,19.672790699942734,3.9925994442924537,-2.6205959519310653,14.756075040300509,153
Nick Richards,richani01,11.461232490278093,10.0,36.7,21.385964912280702,20.0,11.158749829311294,0.5217791142499949,0.8,114.0,7.6303166573874535,4.0548453713700034,7.9585892407660594,0.29736670441633306,14.358400526134377,114,False,Team.PHOENIX_SUNS,-1.1313373864911906,1.6082881799692232,1.0,12.310801316552396,1.6394200626959248,0.44670846394984326,21.5924642775448,21.334501,21.376205,21.486952,21.418552,21.483221,-0.003730774,0.15245056,-0.0032372528,0.14871979,20.042298025328616,4.362106769678336,-2.251088626545183,14.686542821760348,154
Dorian Finney-Smith,finnedo01,10.301126337708752,9.0,28.0,18.46031746031746,18.0,8.145161962249889,0.4412254545328831,0.6111111111111112,126.0,29.50658382522428,10.89193428849238,1.1058060150526914,-0.2941852312826163,7.719218709121514,126,True,Team.LOS_ANGELES_LAKERS,1.2078808894259565,1.8476588483131724,1.0,11.703555072262454,1.438825448613377,0.4624796084828712,18.594063875505796,18.456293,18.444397,18.459063,18.460354,18.58307,0.12400818,0.0027694702,0.12366569,0.12677765,17.876405646773772,2.196214391123492,-4.416981005100027,14.519967760934488,155
Royce O'Neale,onealro01,11.458122460690886,8.8,34.0,21.24,21.0,9.009387696545568,0.4241707955059119,0.5714285714285714,75.0,8.633916164744313,9.109638493013545,0.1680379549812882,2.5186201335411824,12.097461980284791,75,False,Team.PHOENIX_SUNS,-1.259426072546504,1.9077751156182476,1.0,11.796296581536016,1.5287769784172662,0.3956834532374101,21.415675700474743,21.236258,21.238052,21.2467,21.26644,21.277096,0.030395508,0.010442734,0.030081376,0.04083824,20.120299087631732,4.440107831981452,-2.173087564242067,14.494706967921974,156
Clint Capela,capelca01,14.142242745822001,13.4,33.6,23.545454545454547,24.0,8.25242263452636,0.3504889921999612,0.5,55.0,12.271800668349734,13.462141578473743,6.432949897314182,1.5707216574133909,59.56734960472597,55,False,Team.ATLANTA_HAWKS,-1.21845427110474,2.2198100670928804,1.0,21.465813133201316,1.3688888888888888,0.5459259259259259,23.712420637943232,23.771008,23.398626,24.020397,24.035692,23.478117,-0.5422802,0.24938965,-0.43403608,-0.29289055,16.64999038736981,0.9697991317195314,-5.643396264503988,14.48528461655993,157
Jose Alvarado,alvarjo01,13.96808948367897,12.0,38.5,25.196428571428573,24.5,11.150624010176584,0.4425477991281989,0.7551020408163265,56.0,26.257832541932878,-5.844878488783092,-1.1268525235775735,-5.823431627025373,63.49532380701274,56,False,Team.NEW_ORLEANS_PELICANS,0.08735386508671002,1.843155573770394,1.0,-12.795162639386039,1.4696659850034082,0.4580777096114519,25.2525019960629,25.112463,24.694279,25.336756,25.027271,24.806095,-0.5306606,0.22429276,-0.4334426,-0.30636787,17.235423040176652,1.555231784526372,-5.057963611697147,14.447731446932416,158
Harrison Barnes,barneha02,11.18620209572615,9.0,34.0,20.75609756097561,19.0,9.459233423808273,0.4557327501482246,0.5789473684210527,82.0,8.871540344968793,1.9876963907048122,0.7040032806109484,1.2503008390922332,9.938735238504579,82,False,Team.SAN_ANTONIO_SPURS,-1.136274211927816,1.7994260725740578,1.0,3.942000510407994,1.562780269058296,0.413677130044843,20.90570972796284,20.754902,20.7521,20.756796,20.755894,20.756447,-0.0003490448,0.0018939972,-0.00034838496,0.0015449524,19.86682815816658,4.1866369025163,-2.426558493707219,14.334810972411079,159
Zaccharie Risacher,risacza01,10.941349359032237,9.0,32.60000000000001,20.92,20.0,11.093253204838817,0.5302702296768076,0.65,75.0,22.09781345885098,15.075588170618508,0.65658280573338,1.0770171444048884,10.890509965411322,75,False,Team.ATLANTA_HAWKS,0.09739426099006215,1.5866210284321758,1.0,16.809188120756776,1.487226277372263,0.4105839416058394,21.1247456023066,20.894918,20.922647,20.896511,20.933155,20.920015,0.023504257,0.0015926361,0.023466883,0.025096893,19.974449339813106,4.294258084162825,-2.3189373120606938,14.316148003735412,160
Goga Bitadze,bitadgo01,11.035970425435499,6.800000000000001,39.0,22.97142857142857,22.0,12.448719301393938,0.5419218601353082,0.8977272727272727,70.0,0.3767623548019099,7.788802923292299,3.0297275568683317,1.5880330905170925,20.0,70,False,Team.ORLANDO_MAGIC,-1.6800608080417563,1.557822006231746,1.0,12.406563570677724,1.6269368295589988,0.2836710369487485,23.064599195137866,22.391222,22.345785,23.17129,22.632303,22.897696,-0.2735939,0.78006744,-0.15369862,0.50647354,20.75813927562408,5.077948019973801,-1.5352473762497176,14.297367727170556,161
Jeremy Sochan,sochaje01,13.89201973195459,11.0,36.0,25.12962962962963,26.0,9.863975414301118,0.39252370845413437,0.5576923076923077,54.0,30.383535917044803,10.571023811328548,-0.2033100751608563,4.074772090272538,64.41087016826839,54,False,Team.SAN_ANTONIO_SPURS,0.48360807964449526,2.0303591133483954,1.0,14.44248582644023,1.3777462792345854,0.4209780297661233,25.47702988412395,25.127636,25.075394,25.28015,25.505987,25.226456,-0.05369377,0.1525135,-0.04658841,0.09881973,17.272041563426942,1.591850307776662,-5.021345088446857,14.253445366234855,162
Derrick Jones Jr.,jonesde02,10.095202155858782,8.0,27.400000000000006,18.623376623376622,18.0,8.082430779147648,0.4339938423949574,0.5555555555555556,77.0,9.77582627897122,10.58075327666695,3.5411089436391587,0.8513068371986547,11.314965035841338,77,True,Team.LOS_ANGELES_CLIPPERS,-0.9741390338716912,1.8726807700909234,1.0,14.973169057504764,1.3962938451356721,0.4076770350761086,18.748690621687548,18.619604,18.61029,18.623188,18.647709,18.753315,0.13012695,0.003583908,0.12966226,0.13371086,17.687986727426544,2.007795471776264,-4.605399924447255,14.146181710994453,163
Keon Johnson,johnske07,10.88599604722285,7.600000000000001,38.0,21.59493670886076,21.0,10.957361536037645,0.5074041977414853,0.7380952380952381,79.0,25.59179343533843,13.404460102687214,0.6599673874927724,3.430274528144197,16.139085591341097,79,False,Team.BROOKLYN_NETS,0.33425908503575474,1.6463501630681943,1.0,17.494702018324183,1.6817927170868345,0.336358543417367,21.801589616813562,21.59247,21.458027,21.688143,21.603668,21.595266,-0.092876434,0.09567261,-0.0847666,0.002796173,20.042301012548325,4.362109756898045,-2.251085639325474,14.066601854418966,164
Taurean Prince,princta02,10.04064211852453,8.9,30.10000000000001,18.05,16.0,8.271789407377343,0.4582708812951436,0.890625,80.0,26.23370896400771,9.688308123436022,0.1806135508469386,2.9806481052985676,11.144383360510327,80,True,Team.MILWAUKEE_BUCKS,0.8826461219552859,1.7912451347633973,1.0,12.849569779581529,1.5800524934383207,0.4671916010498688,18.171075781068012,18.049723,18.053478,18.100628,18.050928,18.069376,-0.031251907,0.050905228,-0.029738083,0.01965332,17.15854860818248,1.478357352532198,-5.134838043691321,14.04004028663103,165
Kyshawn George,georgky01,11.56640859471148,9.0,36.0,21.61764705882353,21.5,9.712074673501425,0.4492660393184333,0.6627906976744186,68.0,23.501698837439406,9.723699814185736,0.5238900855585015,2.6597465532183655,27.603749369760624,68,False,Team.WASHINGTON_WIZARDS,0.17588112816992177,1.8206113766670666,1.0,12.907336452962603,1.5916775032509753,0.39791937581274384,21.823959323963578,21.617537,21.567669,21.688404,21.677044,21.962772,0.2743683,0.07086754,0.25621122,0.34523582,18.811843806790872,3.1316525511405917,-3.4815428450829273,13.942052257718435,166
Max Strus,strusma01,12.043327092211014,9.9,31.0,21.28,22.0,7.8333645389449345,0.36810923585267546,0.6136363636363636,50.0,36.21346361171133,19.433600027661296,0.7183988826164049,3.425345999806414,58.64755499996018,50,True,Team.CLEVELAND_CAVALIERS,1.6905748139196572,2.136253513944174,1.0,23.577344910084115,1.3913824057450628,0.44434470377019747,21.5202205781036,21.26153,21.275124,21.280329,21.281256,21.578064,0.2977352,0.018798828,0.29224142,0.31653404,15.209678978275571,-0.47051227737470924,-7.083707673598228,13.857729497641145,167
Tim Hardaway Jr.,hardati02,9.949054940883045,8.600000000000001,26.0,17.662337662337663,18.0,7.310569451428936,0.41390724100002063,0.3888888888888889,77.0,47.39786287201969,18.883069877277727,1.1418978233907109,2.04457702154455,10.465013276445442,77,True,Team.DETROIT_PISTONS,3.578037026640724,1.945876454385199,1.0,22.06954472221299,1.3931802366040362,0.460821155184412,17.772685082899084,17.653542,17.646072,17.662363,17.662893,17.847443,0.18507957,0.008821487,0.18346117,0.19390106,16.84272815614597,1.1625369004956898,-5.450658495727829,13.782384588354795,168
